Gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	threshold
RP4-668G5.1	2.0936275260490964	1.0997374890731595e-6	0.0014426934662005377	0.3440239990417318	0.5263653865517427	FALSE
IFI44L	160.86583540153543	1.0994064915666269e-6	0.001442686908605451	0.7079632695150755	0.8275470556554949	FALSE
ACTN1-AS1	0.5396294627962325	1.0990610712505042e-6	0.0014426934210812958	0.3527122322533656	0.5349384538158827	FALSE
TBX6	19.98111178750808	1.0983209475513935e-6	0.001442661672306955	0.7214720640594969	0.8374009992093454	FALSE
XXbac-BPG13B8.10	0.5080539409515641	1.0976634692570284e-6	0.0014426951333213194	0.12603279091849953	0.260681292230414	FALSE
RP11-38G5.4	0.6368733975848295	1.0965553832507159e-6	0.0014426935825979925	0.3213336448423542	0.502049371776637	FALSE
CCDC125	57.33334319480644	1.0954354969538545e-6	0.0014426192982762741	0.8753098740728131	0.9307177362363738	FALSE
GPR162	12.487822386816804	1.0950023647584913e-6	0.0014426877814342962	0.6385190931656122	0.7780405725872519	FALSE
PCDHGB2	0.8902071647058276	1.0946060014844621e-6	0.0014426930112641746	0.3962172311643284	0.5763710999789315	FALSE
TRIM54	3.7140588291229486	1.0944373760759368e-6	0.0014426910289345191	0.5351311067533837	0.699011100132176	FALSE
AC145343.2	1.0221289783728924	1.0942907269429635e-6	0.0014426923731035298	0.44038829621218195	0.6178493481898671	FALSE
LIPJ	0.39892166514115157	1.0937416471897765e-6	0.001442694024099609	0.29819336675506936	0.4771137517845694	FALSE
CMTM3	123.29833639024903	1.0928096305193173e-6	0.001442659206857044	0.8229984627687197	0.901290922482065	FALSE
IL17A	3.9364714185292744	1.0927274580859542e-6	0.0014426950626441968	0.0207196859538951	0.06601851838479825	FALSE
RP11-305O4.3	1.1559523327080403	1.0923958022103832e-6	0.0014426914063862435	0.5166863710025646	0.6845624700901252	FALSE
TSNAX-DISC1	0.5045450873657478	1.0920348653998006e-6	0.0014426938342672335	0.28164813986475024	0.4595201123653485	FALSE
AC068499.10	1.4577100535946985	1.0913755943499915e-6	0.0014426906355063205	0.5467907102101219	0.7084331011618251	FALSE
CBLN2	0.32468752578880455	1.0881463374930556e-6	0.0014426944202310147	0.26669261885066137	NA	NA
AC104534.2	0.44491760654162027	1.0878753702547227e-6	0.0014426939182291376	0.2817523043035446	0.45954590895279795	FALSE
SPIDR	140.47261383619832	1.0870736122329814e-6	0.0014425070648931466	0.8516174100642568	0.9166907619822681	FALSE
RP11-379F4.4	2.6849992099003117	1.0865957342171285e-6	0.0014426869264327407	0.5120103607222746	0.6800157044805373	FALSE
AGBL5	33.26187895387059	1.0861938971867126e-6	0.0014426525996526797	0.8421907725322662	0.9117581576946403	FALSE
RP11-843A23.1	0.39569994804202213	1.0861296641045822e-6	0.0014426935096564482	0.3777518146124686	0.5586546082562018	FALSE
ELMSAN1	214.56331683718562	1.085380545259505e-6	0.0014426459295931822	0.8555956264813716	0.9189886498555133	FALSE
RP11-356C4.3	40.238197293302086	1.0853346120974782e-6	0.0014426801721910557	0.7648182431921238	0.8649160216451822	FALSE
RP11-588H23.3	2.7417566808627534	1.0848913421470162e-6	0.0014426912700575382	0.5676430142279358	0.7245004632202771	FALSE
AC016995.3	0.3267848197406031	1.0845934603376171e-6	0.0014426944503385247	0.2637038583042643	NA	NA
DNAH17-AS1	1.375820361866341	1.0840376787454904e-6	0.0014426912698849942	0.522473124993053	0.6889919534007785	FALSE
RP11-501J20.5	1.8689393758837178	1.082911556014525e-6	0.0014426913054887312	0.5289656912369083	0.6938592697973989	FALSE
JAZF1-AS1	2.7323165559987688	1.08242660294101e-6	0.0014426883311119086	0.6900809982687143	0.8154409771259296	FALSE
RPS6KA6	0.26753842234179076	1.081931602200294e-6	0.001442694151996964	0.33317076413603974	NA	NA
SRRM5	0.922637116908679	1.0813405687324748e-6	0.0014426923808878462	0.4520233004250213	0.6287368953992468	FALSE
AC005775.2	0.7947230727230077	1.0794648343812749e-6	0.0014426935142183364	0.3449848419275444	0.5273188106123653	FALSE
CTC-250I14.6	1.8296055837335352	1.077811459733434e-6	0.0014426917064572873	0.5061857991579959	0.6752747760659638	FALSE
RP11-234B24.2	1.5649252125595317	1.0766181210540898e-6	0.0014426919168825925	0.4671790557759965	0.6424550955354538	FALSE
CTD-3105H18.13	2.435095700306106	1.075862914600463e-6	0.0014426898762282616	0.5927943309523265	0.7434848854206396	FALSE
PMCH	2.9878783715217114	1.0741188077950829e-6	0.0014426929559412894	0.4057939098492722	0.5859371203591829	FALSE
RP11-944C7.1	1.337055765710857	1.0724313783323044e-6	0.0014426915631742833	0.5262917846227444	0.692061336269556	FALSE
PTPRT	0.8272239545806145	1.071413163816367e-6	0.00144269470733127	0.11718805128404555	0.2473114934023213	FALSE
RP11-586L23.1	1.111366459228064	1.0707154524865113e-6	0.001442692994775834	0.3868652220377832	0.567205327587365	FALSE
GDPD2	0.35495207527907413	1.0706300828689965e-6	0.0014426942751451452	0.2634729877907936	0.43905736865942735	FALSE
TRPM1	1.9115573994624722	1.0685732971062027e-6	0.001442690621828605	0.5476493022849538	0.7088952826383099	FALSE
BTAF1	149.0306980681966	1.0678089158329796e-6	0.0014425732167273003	0.9078141245847047	0.9499900809489438	FALSE
AP000487.6	3.0349655820433785	1.0674325452764482e-6	0.0014426907248844248	0.2518770019367763	0.4251627781128767	FALSE
C3orf18	17.958343173605805	1.0672677827521406e-6	0.0014426770076791324	0.768167932768912	0.8671157739726452	FALSE
RP3-500L14.2	0.7215454603017509	1.0671198451718308e-6	0.0014426932939841492	0.40071759793276046	0.5807536070278492	FALSE
USP45	50.07376002593924	1.0667915306490802e-6	0.001442639787178503	0.8786667549798289	0.9320006759152859	FALSE
CRYBB2	11.330267828525905	1.0665257513445023e-6	0.0014426511497109768	0.5646716045523837	0.7221414500479503	FALSE
LINC00176	2.4454883753026624	1.0661943038569913e-6	0.001442690716845423	0.4837317488940463	0.6562052824986806	FALSE
AC007036.6	1.2079310789717395	1.0649865433454911e-6	0.00144269250348032	0.4532079150133724	0.6298523986082221	FALSE
GPRC5D	3.5582251720921687	1.0648755854195801e-6	0.0014426918811403081	0.4894939208607742	0.6608303960932121	FALSE
RASL10A	0.8332214172171807	1.0631669502186366e-6	0.0014426934085208707	0.3593411032315712	0.5418718833720512	FALSE
AC008592.8	0.6728688528115848	1.0631669146151626e-6	0.0014426932685677346	0.3683418849963514	0.5500230079232472	FALSE
HS6ST2	0.2496750404769407	1.0622683272991515e-6	0.0014426949329868198	0.25022355143355063	NA	NA
RP11-99E15.2	0.5317035720135938	1.05963487361847e-6	0.001442695115285639	0.11490865155016443	0.24374325941569422	FALSE
THEMIS2	320.75531218920247	1.0593703011456517e-6	0.0014426789479337703	0.7481568581504823	0.854291477682661	FALSE
RP11-141C7.4	2.8408383554061842	1.0588696077198299e-6	0.001442686474536379	0.748053323172191	0.854291477682661	FALSE
RP11-91I20.3	1.5209035480856299	1.05835919685438e-6	0.0014426912841407806	0.5159317666592718	0.6839357437959093	FALSE
AC002451.3	8.692273184767998	1.0582397205971804e-6	0.001442688618484974	0.6336258480494729	0.7745300080636058	FALSE
RP11-255E6.6	0.4005500896280133	1.056866684478321e-6	0.0014426943773861054	0.23699259677846857	0.4076556108406721	FALSE
GGTLC2	0.4723815033441916	1.0547747943278586e-6	0.0014426946293490319	0.23846352292015963	0.40944479065014217	FALSE
ALOX15	2.9695153314860594	1.0534859802636338e-6	0.0014426911969397077	0.47752069400862024	0.6510996003070197	FALSE
RP11-503E24.2	0.6895179170365647	1.0532004329069195e-6	0.0014426935829636816	0.3445959841680956	0.5268717869561295	FALSE
RP11-157D23.2	0.39596784167740373	1.052776360819943e-6	0.0014426947468497932	0.21120263586439153	0.3771313157905448	FALSE
HIST1H2BF	22.901479620468923	1.0527745944051054e-6	0.0014426894201691443	0.05578398490193522	0.14243093832529852	FALSE
RP11-536P6.3	3.2558981450966793	1.0522009961550543e-6	0.0014426909105280396	0.5490878347308702	0.7098107240879636	FALSE
RP11-171I2.4	3.403934816748846	1.050963372293064e-6	0.0014426887517330071	0.7706891618806943	0.8689481545140986	FALSE
FBXL19	11.183462864872698	1.050879638944717e-6	0.0014426713408823182	0.7997209493198935	0.8865915955718947	FALSE
MUC13	0.8551886733171296	1.050542468401708e-6	0.0014426947970685013	0.12563923307734004	0.260018712962277	FALSE
KRT80	0.6790628978393562	1.0505418639130908e-6	0.0014426937510015998	0.32682285828960883	0.5081560814416173	FALSE
KB-1410C5.5	1.398225286048537	1.04888388838992e-6	0.0014426911158201459	0.4999620633756099	0.670105303193703	FALSE
CD5	99.11756058300033	1.0483341474174435e-6	0.0014426852893814903	0.38871585472326536	0.5690067067529367	FALSE
ADRA2C	0.45104592783347053	1.0482937214522141e-6	0.0014426947310693405	0.20446216198149308	0.36851738173612175	FALSE
AC098820.2	0.49583730902378803	1.045621707037775e-6	0.001442693810949869	0.2992778116129468	0.478288781319587	FALSE
RP11-10C24.3	6.080974651697422	1.0452498303622077e-6	0.0014426862806466293	0.6837131302328523	0.8107318691701227	FALSE
AP000654.4	2.410422344788703	1.044173824550137e-6	0.0014426901776958382	0.5752190602205907	0.729781433200762	FALSE
POU2F3	1.1940638264686962	1.0419452259497975e-6	0.001442692157331426	0.48083899315106343	0.6535452144538297	FALSE
TBC1D10B	59.03565040151865	1.0410191635951995e-6	0.0014426396816756295	0.7486442429738038	0.8545826220902473	FALSE
RP11-42O15.3	1.2168179342249223	1.039408041066839e-6	0.0014426916777913461	0.4970612528604382	0.6675424529292321	FALSE
DOCK9-AS1	0.5122988925049705	1.0390364250811058e-6	0.0014426940876586917	0.24750939059805252	0.420327317223855	FALSE
RP11-65J3.14	0.34212452282938166	1.0388314494463471e-6	0.0014426947016031914	0.24704254948939935	0.41988782260828483	FALSE
CTD-2525I3.2	0.39620858531613395	1.0387478954106141e-6	0.0014426942675712434	0.3077759972043033	0.48723955933690166	FALSE
FAXC	2.608057187786755	1.0383985818023589e-6	0.0014426902736245993	0.5819575345783498	0.7350033891858169	FALSE
MICALCL	5.191120579282296	1.038236717306943e-6	0.0014426848419853114	0.7035215021910886	0.8240091323612859	FALSE
XXbac-B33L19.4	0.839118859748695	1.038123900048092e-6	0.0014426926567720404	0.4574728161121368	0.6335643479903341	FALSE
RP11-88H9.2	0.7677376591619636	1.0372938225300493e-6	0.0014426947936049361	0.09486947567247181	0.21276242312979426	FALSE
CITED1	1.7925101116378512	1.0371326319294536e-6	0.0014426941444036032	0.2508447549595726	0.42412450446173877	FALSE
FSIP2	5.789128726269661	1.036075781413475e-6	0.001442688871820956	0.6276413404231214	0.7698405062553922	FALSE
RP5-991C6.3	0.6456193867257735	1.0346784109802465e-6	0.0014426941784369464	0.23174174291407396	0.40154144880719944	FALSE
TSGA13	7.101989425673841	1.034166030645909e-6	0.0014426859223735905	0.6850694816775582	0.8118998123687032	FALSE
IFITM5	33.62414915212667	1.0339278317781287e-6	0.0014426950886710951	0.02743517768513868	0.08232812894644018	FALSE
IFRD2	262.39154609377346	1.0334451465723251e-6	0.0014426485214884262	0.8483968214401456	0.9148524102748988	FALSE
C2orf70	0.56718960719007006	1.0316753604709348e-6	0.001442694648103051	0.13997309859855772	0.28181542719313596	FALSE
AL035610.2	1.495989138622598	1.0310303258013478e-6	0.0014426926960690893	0.44145451303403105	0.6190093613831763	FALSE
RP11-304F15.3	2.795797507586116	1.0306692409954348e-6	0.001442686411462607	0.7100060880624759	0.8290040640460281	FALSE
CTD-3179P9.1	1.1391821518846093	1.0306579537079133e-6	0.0014426939183209903	0.24984822070411872	0.42299209558039774	FALSE
STK32A	1.4645805444799542	1.0301531506400522e-6	0.0014426908291730073	0.550437901448118	0.7110247473326693	FALSE
RP11-576I22.2	0.4186580613147311	1.0299156447259941e-6	0.0014426941852875123	0.31928397928738267	0.5000262963823678	FALSE
MCM2	61.62831037102992	1.0298917433318505e-6	0.0014426874645234531	0.7123664283903901	0.8309167906862832	FALSE
TUBG1	121.1387913536128	1.0294656086063818e-6	0.001442678260090252	0.5314947944479151	0.6958322973665033	FALSE
FGF5	0.8638624314088917	1.0292513645831193e-6	0.0014426939824621332	0.24051042427567002	0.41198858996163784	FALSE
RP11-703M24.5	1.6997534089482627	1.0285866910561607e-6	0.001442691222746379	0.5362478817430976	0.7000008922664273	FALSE
U91328.21	0.5653544089812457	1.0283325122180247e-6	0.00144269380080831	0.31518649797851334	0.4953837107130836	FALSE
RP11-567C2.1	0.37162747279799463	1.0274981833766059e-6	0.0014426938632135203	0.3497579901285599	0.5319702247800285	FALSE
GRTP1	17.07724714326789	1.026935321778327e-6	0.0014426903632703402	0.6489810307073879	0.7854273121592023	FALSE
RP3-355L5.5	1.3107056982924083	1.026010871470577e-6	0.0014426914955358203	0.5330080805143412	0.6971849709332061	FALSE
RP11-203J24.8	1.995386541320673	1.025947740039749e-6	0.001442690054600221	0.5826684622556619	0.7353489928051626	FALSE
LINC00693	1.3552172670497207	1.0257114584151967e-6	0.0014426945378445053	0.1592909835012269	0.30870100649838195	FALSE
RP11-455F5.4	24.22079036901151	1.0256575764208553e-6	0.001442681387557401	0.7441513968784755	0.8524074184453868	FALSE
AK7	7.262413615392242	1.0253917895158394e-6	0.0014426846543227575	0.7178437149639182	0.8346780199365041	FALSE
RP11-290L1.3	0.34433015603608885	1.025223480069586e-6	0.0014426945797395541	0.28432531888434637	0.4623393474021623	FALSE
ZBED3	20.616580308890654	1.0251945142298883e-6	0.0014426783407106873	0.7697848163125923	0.8683220842457174	FALSE
SAA1	4.389473874037536	1.0249242083298934e-6	0.0014426941335879656	0.2873094173182062	0.46527769583662054	FALSE
RP11-1100L3.7	0.847624011457649	1.02477341590977e-6	0.0014426926316602993	0.45382375206692444	0.630327633496534	FALSE
LPHN3	0.15437856582237364	1.0247327232532657e-6	0.0014426949703552905	0.6736155538712647	NA	NA
LSG1	119.92008069131502	1.02389842578469e-6	0.001442541504364653	0.804252563057086	0.8892633731981483	FALSE
RP11-317L10.1	1.1547319034067227	1.0219966271594665e-6	0.0014426919908920538	0.5295087402000062	0.6942716109585758	FALSE
IGFLR1	29.066908548923152	1.0215672446255843e-6	0.00144268438940479	0.7099667900312807	0.8290024568354785	FALSE
MNX1-AS2	0.3140155251950567	1.0214843373107954e-6	0.0014426947313002318	0.2466102120101581	NA	NA
PRDM7	0.5592260103276513	1.0213419705682031e-6	0.0014426936768654258	0.32842191725571446	0.5098083883495828	FALSE
GRHL2	8.894842390549458	1.0211125612524618e-6	0.0014426945180867844	0.1877000631324622	0.346809054999853	FALSE
SLC22A14	0.41571865197814906	1.0208776699618322e-6	0.0014426943087410644	0.23356586415484115	0.40369887383688985	FALSE
RGS6	1.7632938288724813	1.0204925318127179e-6	0.0014426923316886876	0.48692340172503573	0.6587025052667702	FALSE
AL592494.5	0.3440357517753896	1.0203915039355597e-6	0.0014426940475704125	0.34593070009467985	0.5283705098483843	FALSE
TBC1D1	237.7224398543794	1.0202926462354032e-6	0.0014426521616143493	0.8558021696658854	0.919134786255467	FALSE
CHST10	9.255142777129318	1.0202623879413505e-6	0.001442682537657487	0.738323333630593	0.84828408082862	FALSE
CTB-193M12.1	0.703623461430551	1.0195616567981481e-6	0.0014426935212690731	0.37112299833226053	0.5528531425241259	FALSE
ADORA1	0.6245429700062354	1.0195132723839103e-6	0.0014426931381257364	0.42053147037809224	0.5996502820387107	FALSE
DIAPH2-AS1	0.6895866687276602	1.0192851141784664e-6	0.0014426934943619191	0.34935792413151867	0.5316725272687669	FALSE
MRAP	0.519618287647964	1.0183876704755696e-6	0.0014426949195137906	0.13579573366799952	0.27566445665485534	FALSE
RP11-316M1.12	0.8865782236586487	1.0181549719402007e-6	0.0014426935804795168	0.3359125866009592	0.5179422383751988	FALSE
RP11-44N11.2	4.620719215499545	1.0180368818484556e-6	0.0014426874847572415	0.6873918816064475	0.8133883468163106	FALSE
NKAPL	12.64965172083871	1.0179169467727624e-6	0.0014426807841466725	0.7542386158597689	0.8585253700266232	FALSE
RP11-535M15.1	1.0940023541654398	1.017251574428805e-6	0.0014426933124524533	0.3846871657413392	0.5652783578860938	FALSE
TSPAN16	0.586463326451609	1.0158269279641065e-6	0.0014426934208266954	0.41337138767748394	0.5935832833695136	FALSE
OSBPL5	51.372235990982965	1.015224611137288e-6	0.0014426817427559042	0.7215306218579361	0.8374060800826258	FALSE
AC105760.3	1.0531036181603162	1.0146869067799794e-6	0.001442692814727117	0.43402952931735056	0.6120418323726762	FALSE
RP11-286E11.1	3.5563999613427186	1.0137735237416912e-6	0.0014426912017151629	0.7429956112124818	0.8517371293506064	FALSE
RP11-302L19.3	0.3315958896064568	1.0128759246998756e-6	0.0014426949150764194	0.19372598341302064	NA	NA
RRM1	194.67586681627728	1.0123661847314508e-6	0.0014426702017199759	0.7609620650665898	0.8624289338182757	FALSE
PPAT	81.5231499779308	1.0116199011391411e-6	0.0014426674452561916	0.88314398799615	0.9345289973198609	FALSE
RP11-265O12.1	2.4560111235918765	1.0115844359306361e-6	0.0014426905753729042	0.5739872623509765	0.7287549967349898	FALSE
GNG12-AS1	0.5375539626621422	1.011476453954459e-6	0.0014426947503882064	0.22495733633474035	0.39351783064845636	FALSE
ROPN1L	7.3817557072452935	1.011120818303247e-6	0.0014426823350756064	0.7400209359172398	0.8493068920667146	FALSE
GAS2	1.168048434289345	1.0109796080463984e-6	0.0014426921022823438	0.49567303312731115	0.666447426911342	FALSE
ARRDC4	42.369474830057136	1.0100244233280271e-006	0.0014426848281920764	0.7132667878158554	0.8314789766140039	FALSE
AC084809.3	0.554564859435415	1.0098198081866407e-6	0.001442693437329831	0.42576331834431574	0.6046486193417837	FALSE
TUBA3E	0.4390934772638099	1.0096885207111e-6	0.0014426942785249921	0.26256558813495195	0.43803009174436697	FALSE
ENTPD5	45.85951187594638	1.009134770038447e-6	0.0014426586745831472	0.8841753035648404	0.9350307813095481	FALSE
LINC00487	0.3252529822861466	1.0091221720813653e-6	0.0014426947359221553	0.27485880179966987	NA	NA
PPP3R2	0.2655236112665093	1.0076937204325058e-6	0.0014426948887990424	0.2533900674055152	NA	NA
CTC-251D13.1	3.3244216334757697	1.0070805461580286e-6	0.0014426843270781968	0.8139780493779933	0.8955087722452904	FALSE
ERI1	75.32577989190368	1.006915990263445e-6	0.0014426489167412072	0.8620476120848617	0.9229710474966775	FALSE
PRG2	1.5308687478680543	1.0067887742205218e-6	0.0014426937409707458	0.33665223328492166	0.51868027851446	FALSE
MYCT1	74.63455959972991	1.0064553303715268e-6	0.0014426880135595004	0.061949964099874466	0.15468739750855004	FALSE
RP11-680F20.6	0.8275685281040656	1.0063644164793964e-6	0.001442694684266036	0.10971611520280111	0.23623598881595934	FALSE
RPS10-NUDT3	0.3650793501845747	1.0043796420241018e-6	0.0014426944211700613	0.3465290146112917	0.5289337211308207	FALSE
MINK1	56.68535713418954	1.003926281467862e-6	0.0014426610078329218	0.8372047770006494	0.9092224496831386	FALSE
FANK1	10.325852191409544	1.0020645282216556e-6	0.0014426801318989518	0.7465630809171597	0.8535804227677751	FALSE
RP11-679B19.2	0.3824174773154169	1.0020364662875576e-6	0.0014426943562805405	0.3323140410248551	0.5139887682782197	FALSE
MTMR7	0.4329301019907362	1.0004979941943298e-6	0.0014426937345748648	0.3516101497504543	0.5337881585899084	FALSE
